chr19	41769762	41770262	.	0	3
chr19	45681529	45682029	.	0	3
chr12	6647223	6647723	.	0	3
chr1	144533833	144534333	.	0	3
chr17	8076626	8077126	.	0	3
chr15	65588124	65588624	.	0	3
chr1	28974862	28975362	.	0	3
chr17	41445227	41445727	.	0	3
chr16	87863800	87864300	.	0	3
chr17	56736426	56736926	.	0	3
chr9	37465453	37465953	.	0	3
chr1	45285421	45285921	.	0	3
chr16	87866254	87866754	.	0	3
chr9	97317044	97317544	.	0	3
chr2	62932389	62932889	.	0	3
chr16	17177396	17177896	.	0	3
chr17	40540473	40540973	.	0	3
chr14	57272344	57272844	.	0	3
chr2	70141720	70142220	.	0	3
chr2	122288221	122288721	.	0	3
chr16	87864685	87865185	.	0	3
chr3	119421408	119421908	.	0	3
chr12	57856060	57856560	.	0	3
chr15	65596745	65597245	.	0	3
chr8	25316247	25316747	.	0	3
chr11	10373609	10374109	.	0	3
chr11	61732231	61732731	.	0	3
chr9	130158999	130159499	.	0	3
chr2	212631347	212631847	.	0	3
chr19	36606077	36606577	.	0	3
chr12	120729393	120729893	.	0	3
chr1	11969675	11970175	.	0	3
chr22	43010966	43011466	.	0	3
chr10	92685252	92685752	.	0	3
chr22	24237050	24237550	.	0	3
chr16	29690720	29691220	.	0	3
chr10	121446789	121447289	.	0	3
chr7	6543221	6543721	.	0	3
chr16	87865223	87865723	.	0	3
chr17	8280693	8281193	.	0	3
chr17	56595247	56595747	.	0	3
chr19	2375353	2375853	.	0	3
chr5	87083409	87083909	.	0	3
chr12	11761883	11762383	.	0	3
chr6	144279886	144280386	.	0	3
chr17	47785393	47785893	.	0	3
chr20	48185044	48185544	.	0	3
chr6	5003731	5004231	.	0	3
chr17	42617045	42617545	.	0	3
chr5	178986434	178986934	.	0	3
chr16	87865706	87866206	.	0	3
chr11	62623194	62623694	.	0	3
chr8	28259177	28259677	.	0	3
chr3	9885499	9885999	.	0	3
chr13	41635364	41635864	.	0	3
chr4	174255407	174255907	.	0	3
chr12	119527200	119527700	.	0	3
chr3	196260084	196260584	.	0	3
chr17	7108321	7108821	.	0	3
chr14	21994325	21994825	.	0	3
chr21	27370416	27370916	.	0	3
chr11	126138662	126139162	.	0	3
chr7	26232671	26233171	.	0	3
chr13	106752837	106753337	.	0	3
chr5	74632645	74633145	.	0	3
chr1	154928365	154928865	.	0	3
chr9	127533550	127534050	.	0	3
chr2	233915977	233916477	.	0	3
chr9	107755626	107756126	.	0	3
chr17	79477620	79478120	.	0	3
chr12	4134615	4135115	.	0	3
chr1	27191428	27191928	.	0	3
chr2	224482955	224483455	.	0	3
chr19	3968599	3969099	.	0	3
chr12	7052699	7053199	.	0	3
chr19	50000977	50001477	.	0	3
chr1	32409908	32410408	.	0	3
chr16	31191055	31191555	.	0	3
chr2	85186849	85187349	.	0	3
chr11	65264819	65265319	.	0	3
chr2	35401817	35402317	.	0	3
chr13	39959625	39960125	.	0	3
chr17	7589222	7589722	.	0	3
chr1	8923796	8924296	.	0	3
chr3	173950344	173950844	.	0	3
chr11	118782962	118783462	.	0	3
chr7	131290108	131290608	.	0	3
chr15	64992151	64992651	.	0	3
chr4	18692888	18693388	.	0	3
chr1	147735543	147736043	.	0	3
chrX	49165892	49166392	.	0	3
chr2	120770306	120770806	.	0	3
chr6	24721081	24721581	.	0	3
chr1	156391820	156392320	.	0	3
chr19	17443376	17443876	.	0	3
chr19	49004762	49005262	.	0	3
chr5	53314207	53314707	.	0	3
chr1	155214318	155214818	.	0	3
chr20	18268613	18269113	.	0	3
chr19	2983825	2984325	.	0	3
chr6	34499445	34499945	.	0	3
chr10	14227204	14227704	.	0	3
chr6	44221133	44221633	.	0	3
chr9	132096403	132096903	.	0	3
chr15	72491283	72491783	.	0	3
chr1	713874	714374	.	0	3
chr13	111367752	111368252	.	0	3
chr2	55360943	55361443	.	0	3
chr19	42927586	42928086	.	0	3
chr1	149859305	149859805	.	0	3
chr8	146017186	146017686	.	0	3
chr7	31505617	31506117	.	0	3
chr19	7571300	7571800	.	0	3
chr19	48836065	48836565	.	0	3
chr3	67039231	67039731	.	0	3
chr20	30296069	30296569	.	0	3
chr17	36607067	36607567	.	0	3
chr12	45827189	45827689	.	0	3
chr3	195533208	195533708	.	0	3
chr1	112298179	112298679	.	0	3
chr20	32156099	32156599	.	0	3
chr8	42698396	42698896	.	0	3
chr19	2950519	2951019	.	0	3
chr19	13130870	13131370	.	0	3
chr3	25197569	25198069	.	0	3
chr11	43701935	43702435	.	0	3
chr7	5566873	5567373	.	0	3
chr10	95205257	95205757	.	0	3
chr19	10044733	10045233	.	0	3
chr2	122512930	122513430	.	0	3
chr22	17679510	17680010	.	0	3
chr6	28303113	28303613	.	0	3
chr10	75910191	75910691	.	0	3
chr7	5568634	5569134	.	0	3
chr17	4848886	4849386	.	0	3
chr2	85133395	85133895	.	0	3
chr11	101982247	101982747	.	0	3
chr11	19453961	19454461	.	0	3
chr5	137673521	137674021	.	0	3
chr15	40615422	40615922	.	0	3
chr16	10647009	10647509	.	0	3
chr9	84304414	84304914	.	0	3
chr8	128822308	128822808	.	0	3
chr1	175891384	175891884	.	0	3
chr19	41076456	41076956	.	0	3
chr16	87871249	87871749	.	0	3
chr19	15333995	15334495	.	0	3
chr21	43916322	43916822	.	0	3
chr14	65722216	65722716	.	0	3
chr19	39894103	39894603	.	0	3
chr2	51259531	51260031	.	0	3
chr10	74020432	74020932	.	0	3
chr4	143356851	143357351	.	0	3
chr5	35338108	35338608	.	0	3
chr17	73851250	73851750	.	0	3
chr20	55311359	55311859	.	0	3
chr5	40834069	40834569	.	0	3
chr19	680705	681205	.	0	3
chr19	10764472	10764972	.	0	3
chr11	82867601	82868101	.	0	3
chr17	39684381	39684881	.	0	3
chr17	40575247	40575747	.	0	3
chr19	59084560	59085060	.	0	3
chr11	62476860	62477360	.	0	3
chr6	91296748	91297248	.	0	3
chr13	107448915	107449415	.	0	3
chr11	65627615	65628115	.	0	3
chr16	22646685	22647185	.	0	3
chr20	48782468	48782968	.	0	3
chr4	4860933	4861433	.	0	3
chr1	22778148	22778648	.	0	3
chr10	99446900	99447400	.	0	3
chr10	62537905	62538405	.	0	3
chr1	29062788	29063288	.	0	3
chr11	20048605	20049105	.	0	3
chr6	76703109	76703609	.	0	3
chr1	205417646	205418146	.	0	3
chr11	44692630	44693130	.	0	3
chr2	119601801	119602301	.	0	3
chr17	69028891	69029391	.	0	3
chr20	21695328	21695828	.	0	3
chr19	49866665	49867165	.	0	3
chr5	159587039	159587539	.	0	3
chr9	126625399	126625899	.	0	3
chr1	44011391	44011891	.	0	3
chr9	89469982	89470482	.	0	3
chr19	47363233	47363733	.	0	3
chr6	33172087	33172587	.	0	3
chr12	114025486	114025986	.	0	3
chr4	184019933	184020433	.	0	3
chr2	206948412	206948912	.	0	3
chr3	85007732	85008232	.	0	3
chr7	6523727	6524227	.	0	3
chr6	161694921	161695421	.	0	3
chr16	68271463	68271963	.	0	3
chr9	112080348	112080848	.	0	3
chr16	87872125	87872625	.	0	3
chr11	62572681	62573181	.	0	3
chr14	77647807	77648307	.	0	3
chr14	71276296	71276796	.	0	3
chr19	17873131	17873631	.	0	3
chr2	45017402	45017902	.	0	3
