chr17	45973157	45973657	.	0	1
chr16	30621521	30622021	.	0	1
chr15	64752411	64752911	.	0	1
chr19	55727669	55728169	.	0	1
chr19	10828197	10828697	.	0	1
chr7	100183940	100184440	.	0	1
chr8	145987699	145988199	.	0	1
chr1	154973102	154973602	.	0	1
chr4	185655168	185655668	.	0	1
chr19	55689996	55690496	.	0	1
chr19	6372394	6372894	.	0	1
chr2	11606148	11606648	.	0	1
chr12	56367364	56367864	.	0	1
chr16	57769033	57769533	.	0	1
chr9	139780538	139781038	.	0	1
chr11	63953306	63953806	.	0	1
chr17	26368333	26368833	.	0	1
chr18	33077716	33078216	.	0	1
chr19	14117032	14117532	.	0	1
chr2	17699519	17700019	.	0	1
chr17	57232405	57232905	.	0	1
chr12	53773421	53773921	.	0	1
chr1	43311913	43312413	.	0	1
chr3	126422775	126423275	.	0	1
chr15	63796500	63797000	.	0	1
chr19	33462707	33463207	.	0	1
chr19	42773078	42773578	.	0	1
chr2	88926958	88927458	.	0	1
chr8	144152341	144152841	.	0	1
chr19	17377748	17378248	.	0	1
chr19	54641102	54641602	.	0	1
chr19	18303568	18304068	.	0	1
chr1	36851442	36851942	.	0	1
chr19	14318045	14318545	.	0	1
chr10	76586016	76586516	.	0	1
chr19	50180154	50180654	.	0	1
chr14	23790331	23790831	.	0	1
chr14	104181619	104182119	.	0	1
chr16	89557015	89557515	.	0	1
chr19	41082464	41082964	.	0	1
chr12	58132620	58133120	.	0	1
chr9	131842950	131843450	.	0	1
chr1	27021897	27022397	.	0	1
chr1	51984916	51985416	.	0	1
chr11	62608934	62609434	.	0	1
chr22	17602124	17602624	.	0	1
chr12	56211364	56211864	.	0	1
chr17	44302552	44303052	.	0	1
chr1	35658595	35659095	.	0	1
chr11	67275528	67276028	.	0	1
chr5	151151098	151151598	.	0	1
chr5	159546366	159546866	.	0	1
chr22	38054187	38054687	.	0	1
chr1	158094807	158095307	.	0	1
chr1	11322469	11322969	.	0	1
chr22	36783931	36784431	.	0	1
chr17	29035653	29036153	.	0	1
chr19	54481407	54481907	.	0	1
chr21	47604335	47604835	.	0	1
chrX	49047365	49047865	.	0	1
chr3	51740668	51741168	.	0	1
chr11	65382733	65383233	.	0	1
chr12	122028009	122028509	.	0	1
chr11	105892832	105893332	.	0	1
chr7	158316879	158317379	.	0	1
chr3	114865960	114866460	.	0	1
chr11	77705843	77706343	.	0	1
chr6	27782462	27782962	.	0	1
chr19	14317530	14318030	.	0	1
chr8	25315784	25316284	.	0	1
chr19	39340852	39341352	.	0	1
chr19	39340489	39340989	.	0	1
chr17	48172385	48172885	.	0	1
chr19	17970405	17970905	.	0	1
chr14	53019247	53019747	.	0	1
chr6	26124061	26124561	.	0	1
chr19	37288027	37288527	.	0	1
chr14	24836289	24836789	.	0	1
chr15	75743926	75744426	.	0	1
chr7	122319212	122319712	.	0	1
chr17	73285320	73285820	.	0	1
chr2	120550389	120550889	.	0	1
chr17	41438463	41438963	.	0	1
chr15	86337961	86338461	.	0	1
chr17	43138711	43139211	.	0	1
chrX	1780406	1780906	.	0	1
chr17	45177454	45177954	.	0	1
chr19	58892419	58892919	.	0	1
chr2	74685122	74685622	.	0	1
chr16	1832626	1833126	.	0	1
chr4	123653500	123654000	.	0	1
chr2	10952770	10953270	.	0	1
chr16	83874197	83874697	.	0	1
chr7	137686874	137687374	.	0	1
chr19	19174420	19174920	.	0	1
chr11	66725661	66726161	.	0	1
chr1	205719184	205719684	.	0	1
chr11	112831688	112832188	.	0	1
chr17	29035112	29035612	.	0	1
chr3	113415378	113415878	.	0	1
chr13	114428107	114428607	.	0	1
chr12	30037886	30038386	.	0	1
chr12	123868381	123868881	.	0	1
chr19	45393858	45394358	.	0	1
chr6	27775573	27776073	.	0	1
chr10	60028448	60028948	.	0	1
chr7	38217500	38218000	.	0	1
chr10	103911767	103912267	.	0	1
chr19	18654179	18654679	.	0	1
chr17	79992521	79993021	.	0	1
chr19	13001641	13002141	.	0	1
chrX	47221461	47221961	.	0	1
chr10	30811477	30811977	.	0	1
chr19	55850553	55851053	.	0	1
chr22	24181167	24181667	.	0	1
chr7	32643576	32644076	.	0	1
chr11	67895603	67896103	.	0	1
chr14	20929775	20930275	.	0	1
chr17	73775807	73776307	.	0	1
chr11	9482245	9482745	.	0	1
chr12	113658751	113659251	.	0	1
chr8	87354445	87354945	.	0	1
chr2	64977978	64978478	.	0	1
chr17	20771386	20771886	.	0	1
chr21	35013841	35014341	.	0	1
chr19	4471477	4471977	.	0	1
chr10	103124394	103124894	.	0	1
chr19	41256434	41256934	.	0	1
chr2	44394968	44395468	.	0	1
chr1	44115822	44116322	.	0	1
chr16	4666088	4666588	.	0	1
chr1	206137943	206138443	.	0	1
chr1	8877590	8878090	.	0	1
chr4	751914	752414	.	0	1
chr2	136288695	136289195	.	0	1
chr18	34527707	34528207	.	0	1
chr1	143913175	143913675	.	0	1
chr6	74230558	74231058	.	0	1
chr16	639660	640160	.	0	1
chr19	50269869	50270369	.	0	1
chr16	2205193	2205693	.	0	1
chr6	158760192	158760692	.	0	1
chr19	47730633	47731133	.	0	1
chr19	49496380	49496880	.	0	1
chr6	52149408	52149908	.	0	1
chr6	147760192	147760692	.	0	1
